Structural Column Schedule 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Assembly Code,Assembly Description,Assembly Mark,Assembly Name,Base Level,Base Offset,Classification Number,Classification Title,Coating,Column Location Mark,Comments,Cost,Count,Cut Length,Description,Estimated Reinforcement Volume,Exact Weight,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,IFC Predefined Type,IfcGUID,Image,Keynote,Manufacturer,Mark,Model,Paint Area,Phase Created,Phase Demolished,Rebar Cover,Rebar Cover - Bottom Face,Rebar Cover - Other Faces,Rebar Cover - Top Face,Section Shape,Single Part Mark,Structural Material,System Length,Top Level,Top Offset,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Volume,W,Weight
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(-8'-0")-2(-8'-10"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2Dq6VPjsnBwQXTNQ8U3tzZ,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-1 25/64",Parapet 2,-1'-10 39/64",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(-8'-0")-2(-6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2Dq6VPjsnBwQXTNQ8U3to7,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-1 25/64",Parapet 2,-1'-10 39/64",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6'-10")-2(-8'-10"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2Dq6VPjsnBwQXTNQ8U3tnI,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6'-10")-2(-6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2Dq6VPjsnBwQXTNQ8U3tsN,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,B10,Superstructure,,,L3,4'-0",23.25.30.11.14.11,,,B-4,,,1,,,,1088.76 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,2rtHM3YJHDeO0jBEZ$8EBP,,,,,,108 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,22'-2",L5 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,2.22 CF,,1086.17 lbm
,B10,Superstructure,,,R2 TOS,-5'-2",23.25.30.11.14.11,,,B.1(4'-0 1/2")-5,,,1,,,,160.44 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,1FnIJeIrzAu9d9tVp8PhSz,,,,,,20 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,5'-2",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.33 CF,,160.51 lbm
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(1'-3 1/2")-4(6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2wdEBUGZL22h0NsocgP7_V,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,6 27/32",Parapet 2,-2'-5 5/32",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(1'-3 1/2")-4(8'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2wdEBUGZL22h0NsocgP7_U,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,6 27/32",Parapet 2,-2'-5 5/32",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-4(8'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2wdEBUGZL22h0NsocgP7_T,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-4(6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,2wdEBUGZL22h0NsocgP7_S,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-4'-0",23.25.30.11.14.11,,,C(-7 1/2")-8(6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoEgT,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-7 125/256",Parapet 2,-2'-4 131/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-4'-0",23.25.30.11.14.11,,,C(-7 1/2")-8(8'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoEgS,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-7 125/256",Parapet 2,-2'-4 131/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-4'-0",23.25.30.11.14.11,,,B(-6'-11")-8(8'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoEgJ,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,2'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-4'-0",23.25.30.11.14.11,,,B(-6'-11")-8(6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoEgI,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,2'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(7'-11")-6(-8'-10"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoFJM,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-1 25/64",Parapet 2,-1'-10 39/64",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(7'-11")-6(-6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoFJL,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-1 25/64",Parapet 2,-1'-10 39/64",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-6(-8'-10"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoFJK,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-6(-6"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,1KpZCW3Gn25x9tpICCoFJh,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,B10,Superstructure,,,L5,0",23.25.30.11.14.11,,,B.1(-1'-5 81/256")-4(-8 213/256"),,,1,,,,398.51 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,1KpZCW3Gn25x9tpICCoCYb,,,,,,50 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,12'-10",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.81 CF,,398.70 lbm
